83.5	38.5	41
83.5	39	42
83.5	39.5	36
83.5	40	37
83.5	40.5	42
83.5	41	42
83.5	41.5	42
83.5	42	47
83.5	42.5	56
83.5	43	56
83.5	43.5	56
83.5	44	52
83.5	44.5	42
83.5	45	42
84	35	72
84	35.5	81
84	36	92
84	36.5	56
84	37	47
84	37.5	46
84	38	41
84	38.5	41
84	39	41
84	39.5	36
84	40	42
84	40.5	41
84	41	41
84	41.5	42
84	42	46
84	42.5	57
84	43	56
84	43.5	56
84	44	51
84	44.5	41
84	45	42
84.5	35	71
84.5	35.5	81
84.5	36	82
84.5	36.5	63
84.5	37	51
84.5	37.5	46
84.5	38	41
84.5	38.5	41
84.5	39	41
84.5	39.5	37
84.5	40	41
84.5	40.5	41
84.5	41	41
84.5	41.5	41
84.5	42	47
84.5	42.5	52
84.5	43	56
84.5	43.5	52
84.5	44	51
84.5	44.5	41
84.5	45	42
85	35	72
85	35.5	72
85	36	71
85	36.5	63
85	37	57
85	37.5	46
85	38	46
85	38.5	41
85	39	41
85	39.5	41
85	40	41
85	40.5	42
85	41	41
85	41.5	46
85	42	46
85	42.5	52
85	43	52
85	43.5	52
85	44	51
85	44.5	46
85	45	41
85.5	35	71
85.5	35.5	71
85.5	36	63
85.5	36.5	63
85.5	37	57
85.5	37.5	52
85.5	38	46
85.5	38.5	41
85.5	39	41
85.5	39.5	42
85.5	40	41
85.5	40.5	42
85.5	41	41
85.5	41.5	46
85.5	42	46
85.5	42.5	47
85.5	43	52
85.5	43.5	51
85.5	44	46
85.5	44.5	46
85.5	45	41
86	35	71
86	35.5	63
86	36	63
86	36.5	63
86	37	63
86	37.5	57
86	38	46
86	38.5	41
86	39	41
86	39.5	41
86	40	41
86	40.5	47
86	41	41
86	41.5	47
86	42	47
86	42.5	47
86	43	52
86	43.5	52
86	44	46
86	44.5	41
86	45	41
86.5	35	71
86.5	35.5	63
86.5	36	63
86.5	36.5	63
86.5	37	63
86.5	37.5	56
86.5	38	46
86.5	38.5	42
86.5	39	42
86.5	39.5	41
86.5	40	47
86.5	40.5	47
86.5	41	46
86.5	41.5	47
86.5	42	46
86.5	42.5	47
86.5	43	51
86.5	43.5	52
86.5	44	46
86.5	44.5	41
86.5	45	42
87	35	63
87	35.5	63
87	36	63
87	36.5	63
87	37	63
87	37.5	57
87	38	51
87	38.5	46
87	39	42
87	39.5	41
87	40	46
87	40.5	47
87	41	46
87	41.5	46
87	42	47
87	42.5	46
87	43	56
87	43.5	51
87	44	42
87	44.5	41
87	45	42
87.5	35	63
87.5	35.5	63
87.5	36	63
87.5	36.5	63
87.5	37	63
87.5	37.5	63
87.5	38	52
87.5	38.5	46
87.5	39	41
87.5	39.5	41
87.5	40	46
87.5	40.5	47
87.5	41	46
87.5	41.5	47
87.5	42	47
87.5	42.5	47
87.5	43	52
87.5	43.5	52
87.5	44	41
87.5	44.5	47
87.5	45	47
88	35	63
88	35.5	63
88	36	63
88	36.5	63
88	37	63
88	37.5	63
88	38	57
88	38.5	47
88	39	42
88	39.5	42
88	40	47
88	40.5	46
88	41	46
88	41.5	46
88	42	47
88	42.5	46
88	43	52
88	43.5	52
88	44	47
88	44.5	46
88	45	46
88.5	35	63
88.5	35.5	63
88.5	36	63
88.5	36.5	63
88.5	37	63
88.5	37.5	63
88.5	38	63
88.5	38.5	51
88.5	39	46
88.5	39.5	46
88.5	40	51
88.5	40.5	51
88.5	41	46
88.5	41.5	46
88.5	42	51
88.5	42.5	47
88.5	43	52
88.5	43.5	52
88.5	44	52
88.5	44.5	51
88.5	45	47
89	35	63
89	35.5	63
89	36	63
89	36.5	63
89	37	63
89	37.5	63
89	38	63
89	38.5	57
89	39	52
89	39.5	52
89	40	52
89	40.5	52
89	41	51
89	41.5	51
89	42	51
89	42.5	47
89	43	47
89	43.5	52
89	44	52
89	44.5	47
89	45	42
89.5	35	72
89.5	35.5	63
89.5	36	63
89.5	36.5	63
89.5	37	63
89.5	37.5	63
89.5	38	63
89.5	38.5	57
89.5	39	52
89.5	39.5	52
89.5	40	52
89.5	40.5	52
89.5	41	52
89.5	41.5	52
89.5	42	52
89.5	42.5	46
89.5	43	46
89.5	43.5	47
89.5	44	51
89.5	44.5	46
89.5	45	41
90	35	72
90	35.5	71
90	36	63
90	36.5	63
90	37	63
90	37.5	63
90	38	63
90	38.5	56
90	39	52
90	39.5	51
90	40	52
90	40.5	52
90	41	51
90	41.5	47
90	42	46
90	42.5	41
90	43	47
90	43.5	47
90	44	51
90	44.5	47
90	45	46
90.5	35	71
90.5	35.5	72
90.5	36	63
90.5	36.5	63
90.5	37	56
90.5	37.5	57
90.5	38	56
90.5	38.5	51
90.5	39	51
90.5	39.5	52
90.5	40	52
90.5	40.5	51
90.5	41	52
90.5	41.5	47
90.5	42	46
90.5	42.5	47
90.5	43	46
90.5	43.5	47
90.5	44	52
90.5	44.5	51
90.5	45	52
91	35	71
91	35.5	71
91	36	63
91	36.5	56
91	37	52
91	37.5	56
91	38	57
91	38.5	51
91	39	52
91	39.5	51
91	40	52
91	40.5	52
91	41	47
91	41.5	47
91	42	47
91	42.5	47
91	43	46
91	43.5	46
91	44	52
91	44.5	52
91	45	51
91.5	35	71
91.5	35.5	71
91.5	36	63
91.5	36.5	52
91.5	37	52
91.5	37.5	51
91.5	38	51
91.5	38.5	51
91.5	39	51
91.5	39.5	47
91.5	40	47
91.5	40.5	47
91.5	41	46
91.5	41.5	47
91.5	42	47
91.5	42.5	47
91.5	43	47
91.5	43.5	46
91.5	44	52
91.5	44.5	51
91.5	45	51
92	35	71
92	35.5	71
92	36	56
92	36.5	51
92	37	46
92	37.5	52
92	38	51
92	38.5	51
92	39	46
92	39.5	42
92	40	41
92	40.5	42
92	41	41
92	41.5	41
92	42	42
92	42.5	47
92	43	42
92	43.5	41
92	44	47
92	44.5	46
92	45	47
92.5	35	72
92.5	35.5	81
92.5	36	57
92.5	36.5	47
92.5	37	42
92.5	37.5	47
92.5	38	52
92.5	38.5	52
92.5	39	37
92.5	39.5	37
92.5	40	42
92.5	40.5	41
92.5	41	41
92.5	41.5	41
92.5	42	41
92.5	42.5	46
92.5	43	41
92.5	43.5	41
92.5	44	41
92.5	44.5	42
92.5	45	42
93	35	72
93	35.5	81
93	36	57
93	36.5	46
93	37	46
93	37.5	52
93	38	52
93	38.5	63
93	39	37
93	39.5	37
93	40	42
93	40.5	41
93	41	41
93	41.5	41
93	42	47
93	42.5	47
93	43	42
93	43.5	42
93	44	41
93	44.5	41
93	45	42
93.5	35	71
93.5	35.5	81
93.5	36	63
93.5	36.5	52
93.5	37	47
93.5	37.5	52
93.5	38	56
93.5	38.5	71
93.5	39	63
93.5	39.5	36
93.5	40	41
93.5	40.5	41
93.5	41	42
93.5	41.5	41
93.5	42	47
93.5	42.5	47
93.5	43	47
93.5	43.5	47
93.5	44	46
93.5	44.5	41
93.5	45	42
94	35	72
94	35.5	72
94	36	63
94	36.5	51
94	37	46
94	37.5	51
94	38	57
94	38.5	71
94	39	71
94	39.5	41
94	40	41
94	40.5	41
94	41	42
94	41.5	46
94	42	47
94	42.5	47
94	43	47
94	43.5	47
94	44	47
94	44.5	42
94	45	42
94.5	35	63
94.5	35.5	63
94.5	36	63
94.5	36.5	51
94.5	37	51
94.5	37.5	52
94.5	38	63
94.5	38.5	63
94.5	39	63
94.5	39.5	52
94.5	40	46
94.5	40.5	47
94.5	41	47
94.5	41.5	47
94.5	42	46
94.5	42.5	47
94.5	43	46
94.5	43.5	47
94.5	44	41
94.5	44.5	42
94.5	45	42
95	35	63
95	35.5	63
95	36	63
95	36.5	56
95	37	51
95	37.5	56
95	38	63
95	38.5	63
95	39	63
95	39.5	56
95	40	51
95	40.5	46
95	41	47
95	41.5	47
95	42	41
95	42.5	41
95	43	41
95	43.5	42
95	44	42
95	44.5	41
95	45	47
